client_id,client_name,first_name,last_name,email,preferred_server,session_duration,message_count,initial_message,response_pattern,rating_tendency,arrival_offset,priority,client_type,expected_wait_tolerance,chat_complexity,technical_level,satisfaction_threshold,retry_attempts,preferred_response_time,session_goal
410,Phoenix_Young_0410,Phoenix,Young,phoenix.young410@sample.co,Server_A,377,9,Can you check my account status?,medium,positive,44823,low,returning,75,medium,beginner,2,1,41,information
411,Taylor_Campbell_0411,Taylor,Campbell,taylor.campbell411@hotmail.com,Server_C,133,30,Could you explain how this feature works?,quick,random,71953,high,returning,348,medium,beginner,3,3,19,complaint
412,Gray_Jackson_0412,Gray,Jackson,gray.jackson412@client.biz,Any,1145,36,I have a question about your service,slow,positive,69709,low,new,591,complex,beginner,3,2,30,support
413,Zoe_Martin_0413,Zoe,Martin,zoe.martin413@gmail.com,Server_C,833,42,My account is not working properly,slow,positive,60589,medium,returning,456,simple,beginner,5,1,27,technical
414,Alice_Brown_0414,Alice,Brown,alice.brown414@sample.co,Any,1337,29,There's a bug in the application,slow,neutral,4770,high,returning,364,simple,beginner,2,2,9,technical
415,Phoenix_Rodriguez_0415,Phoenix,Rodriguez,phoenix.rodriguez415@test.net,Any,338,12,Can you help me with a technical issue?,medium,positive,3368,low,new,583,simple,advanced,5,3,34,technical
416,Grace_Allen_0416,Grace,Allen,grace.allen416@example.org,Any,283,34,Could you explain how this feature works?,slow,random,60169,medium,new,95,simple,beginner,4,3,6,purchase
417,River_Nguyen_0417,River,Nguyen,river.nguyen417@company.com,Server_A,268,18,I have a complaint about the service,medium,random,70410,low,returning,294,medium,beginner,2,1,60,technical
418,Alex_Miller_0418,Alex,Miller,alex.miller418@yahoo.com,Server_B,285,27,"Hello, I need help with my account",slow,negative,55857,low,new,324,medium,advanced,5,3,8,technical
419,Ruby_Taylor_0419,Ruby,Taylor,ruby.taylor419@outlook.com,Server_A,1534,18,I have a complaint about the service,quick,neutral,68172,low,returning,161,medium,intermediate,4,2,36,complaint
420,Oakley_Green_0420,Oakley,Green,oakley.green420@outlook.com,Server_C,1788,32,I need help with integration,quick,positive,11078,low,premium,366,simple,beginner,3,2,47,complaint
421,Casey_Smith_0421,Casey,Smith,casey.smith421@gmail.com,Server_A,1612,22,"Hello, I need help with my account",medium,negative,7877,low,new,99,complex,advanced,3,1,44,complaint
422,Ellis_Gonzalez_0422,Ellis,Gonzalez,ellis.gonzalez422@test.net,Server_C,556,13,The system is running slowly,slow,positive,85966,high,returning,335,medium,advanced,2,2,38,complaint
423,Drew_Moore_0423,Drew,Moore,drew.moore423@sample.co,Server_B,962,43,Can you provide more information?,slow,positive,3080,high,premium,160,simple,advanced,5,2,28,purchase
424,Alex_Jones_0424,Alex,Jones,alex.jones424@yahoo.com,Server_A,338,39,I have a question about your service,medium,random,34121,high,returning,75,simple,intermediate,4,1,16,support
425,Taylor_Moore_0425,Taylor,Moore,taylor.moore425@company.com,Any,596,46,I want to upgrade my plan,quick,negative,3905,medium,returning,429,medium,intermediate,4,1,43,purchase
426,Mia_Lopez_0426,Mia,Lopez,mia.lopez426@test.net,Any,1384,46,I want to cancel my subscription,random,negative,8771,medium,new,399,complex,beginner,2,1,13,information
427,Jack_Scott_0427,Jack,Scott,jack.scott427@yahoo.com,Any,1566,38,I need help with integration,medium,negative,16438,medium,premium,578,medium,advanced,5,3,55,support
428,Tina_Taylor_0428,Tina,Taylor,tina.taylor428@demo.io,Any,1539,14,I want to cancel my subscription,random,positive,67770,low,premium,303,medium,advanced,5,2,29,information
429,Olivia_Lopez_0429,Olivia,Lopez,olivia.lopez429@company.com,Server_A,405,20,My account is not working properly,random,neutral,18162,medium,returning,354,simple,beginner,3,3,54,purchase
430,Blake_Williams_0430,Blake,Williams,blake.williams430@hotmail.com,Server_B,1342,16,I want to cancel my subscription,random,neutral,50104,low,new,81,complex,advanced,5,1,14,support
431,Morgan_Lopez_0431,Morgan,Lopez,morgan.lopez431@company.com,Any,1800,42,Can you check my account status?,slow,positive,85878,low,premium,384,simple,advanced,2,3,39,support
432,Sam_Scott_0432,Sam,Scott,sam.scott432@example.org,Server_C,506,5,The system is running slowly,quick,negative,54483,high,returning,505,medium,beginner,5,1,47,support
433,Jesse_Lopez_0433,Jesse,Lopez,jesse.lopez433@hotmail.com,Any,921,44,I have a complaint about the service,random,neutral,20509,medium,returning,251,medium,advanced,4,1,29,purchase
434,Uma_Brown_0434,Uma,Brown,uma.brown434@test.net,Server_A,729,20,"Hello, I need help with my account",quick,neutral,59348,high,premium,327,complex,beginner,4,3,26,technical
435,Alex_Allen_0435,Alex,Allen,alex.allen435@client.biz,Server_C,909,23,Can you help me reset my password?,random,negative,15672,high,premium,296,complex,intermediate,4,1,14,support
436,Quinn_Young_0436,Quinn,Young,quinn.young436@demo.io,Server_C,1639,30,I want to cancel my subscription,random,negative,83056,high,premium,125,medium,intermediate,4,2,20,purchase
437,Ivy_Martin_0437,Ivy,Martin,ivy.martin437@sample.co,Any,663,7,There's an error in my order,random,positive,8641,high,new,366,simple,beginner,2,3,49,information
438,Jesse_Ramirez_0438,Jesse,Ramirez,jesse.ramirez438@client.biz,Server_C,1511,12,I want to cancel my subscription,slow,negative,22109,medium,new,580,complex,beginner,3,1,13,technical
439,Xavier_Campbell_0439,Xavier,Campbell,xavier.campbell439@client.biz,Server_A,179,30,I need help with configuration,quick,neutral,30290,medium,premium,445,complex,beginner,2,2,16,technical
440,Phoenix_Perez_0440,Phoenix,Perez,phoenix.perez440@test.net,Server_C,1022,36,Can you help me reset my password?,slow,positive,38308,medium,new,233,simple,beginner,4,2,45,support
441,Oakley_Campbell_0441,Oakley,Campbell,oakley.campbell441@gmail.com,Server_A,1491,49,I need help with configuration,slow,random,5274,high,new,133,simple,beginner,3,2,16,purchase
442,Ruby_Wright_0442,Ruby,Wright,ruby.wright442@example.org,Server_A,929,10,I'm having trouble accessing my data,slow,negative,21587,low,new,274,simple,beginner,4,2,21,information
443,Quinn_Sanchez_0443,Quinn,Sanchez,quinn.sanchez443@hotmail.com,Server_B,784,5,My account is not working properly,medium,negative,10067,high,returning,264,medium,beginner,3,2,5,complaint
444,Blake_Flores_0444,Blake,Flores,blake.flores444@hotmail.com,Any,301,13,"Hello, I need help with my account",medium,negative,58006,medium,new,66,simple,beginner,2,2,27,purchase
445,Frank_Lewis_0445,Frank,Lewis,frank.lewis445@hotmail.com,Server_C,1162,17,There's a bug in the application,medium,neutral,82507,medium,returning,534,medium,intermediate,4,2,30,technical
446,Karen_Walker_0446,Karen,Walker,karen.walker446@client.biz,Server_B,649,34,I want to upgrade my plan,slow,neutral,24354,low,premium,352,simple,advanced,2,2,60,complaint
447,Finley_Young_0447,Finley,Young,finley.young447@hotmail.com,Server_A,631,12,I need training on how to use this,random,negative,35260,medium,returning,595,complex,beginner,2,2,30,technical
448,Yara_Harris_0448,Yara,Harris,yara.harris448@outlook.com,Any,133,5,I need help with integration,quick,neutral,40244,low,returning,196,simple,beginner,5,1,36,complaint
449,Eve_Sanchez_0449,Eve,Sanchez,eve.sanchez449@test.net,Server_C,417,16,I have a complaint about the service,quick,neutral,20503,low,premium,277,simple,advanced,5,2,11,complaint
450,Phoenix_Taylor_0450,Phoenix,Taylor,phoenix.taylor450@outlook.com,Any,1308,16,I'm having trouble accessing my data,slow,random,57315,medium,returning,568,complex,beginner,4,3,32,purchase
451,Victor_Jackson_0451,Victor,Jackson,victor.jackson451@example.org,Server_A,1712,48,I need help with configuration,random,positive,3342,low,premium,557,medium,intermediate,3,1,57,support
452,Sam_Williams_0452,Sam,Williams,sam.williams452@client.biz,Server_A,1505,24,I need help with integration,medium,negative,41963,medium,new,72,medium,intermediate,4,3,28,purchase
453,Uma_Garcia_0453,Uma,Garcia,uma.garcia453@hotmail.com,Server_C,414,50,Can you provide more information?,quick,negative,11991,medium,premium,214,medium,intermediate,4,2,12,technical
454,Grace_Moore_0454,Grace,Moore,grace.moore454@outlook.com,Server_B,1775,24,I need assistance with billing,random,negative,68804,low,premium,577,simple,advanced,4,3,57,purchase
455,Ellis_Young_0455,Ellis,Young,ellis.young455@test.net,Server_A,1126,9,Can you check my account status?,random,neutral,49344,medium,premium,224,simple,advanced,4,3,27,technical
456,Blake_Wilson_0456,Blake,Wilson,blake.wilson456@outlook.com,Server_A,271,33,Could you explain how this feature works?,random,positive,52317,medium,returning,560,complex,advanced,4,2,42,technical
457,Mia_Thompson_0457,Mia,Thompson,mia.thompson457@yahoo.com,Server_C,1798,39,I want to cancel my subscription,random,random,27970,high,returning,537,complex,advanced,4,1,16,purchase
458,Victor_Torres_0458,Victor,Torres,victor.torres458@company.com,Server_B,1026,19,I want to cancel my subscription,slow,negative,5096,medium,new,218,medium,advanced,3,3,10,purchase
459,Xavier_Martin_0459,Xavier,Martin,xavier.martin459@yahoo.com,Any,718,23,There's a bug in the application,quick,neutral,53921,low,returning,355,simple,advanced,5,3,22,complaint
460,Yara_Ramirez_0460,Yara,Ramirez,yara.ramirez460@company.com,Server_C,274,22,Can you provide more information?,quick,neutral,10882,high,returning,403,complex,intermediate,3,2,31,technical
461,Gray_Johnson_0461,Gray,Johnson,gray.johnson461@client.biz,Server_A,84,25,My account is not working properly,random,negative,38723,high,returning,220,medium,beginner,4,3,34,support
462,Tina_Williams_0462,Tina,Williams,tina.williams462@company.com,Any,807,7,I need training on how to use this,medium,random,63826,low,returning,535,medium,advanced,3,2,50,information
463,Harper_Nguyen_0463,Harper,Nguyen,harper.nguyen463@yahoo.com,Any,1167,20,Can you help me reset my password?,medium,random,51703,low,returning,425,simple,advanced,3,2,21,technical
464,Finley_Clark_0464,Finley,Clark,finley.clark464@hotmail.com,Server_A,123,33,There's a bug in the application,quick,positive,17291,low,returning,509,simple,beginner,5,2,27,support
465,Mia_Baker_0465,Mia,Baker,mia.baker465@outlook.com,Server_A,1593,13,There's an error in my order,slow,random,24061,high,new,538,simple,intermediate,5,1,16,complaint
466,Indigo_Lopez_0466,Indigo,Lopez,indigo.lopez466@company.com,Server_C,1599,27,I have a question about your service,slow,negative,31933,low,premium,163,complex,intermediate,2,3,6,technical
467,Casey_Gonzalez_0467,Casey,Gonzalez,casey.gonzalez467@hotmail.com,Any,1743,16,My account is not working properly,random,neutral,29867,high,new,441,simple,intermediate,4,3,40,support
468,Jack_Hall_0468,Jack,Hall,jack.hall468@company.com,Any,797,21,Can you check my account status?,quick,positive,65383,low,premium,154,complex,intermediate,3,3,42,purchase
469,Sage_Lewis_0469,Sage,Lewis,sage.lewis469@demo.io,Server_C,1199,29,My account is not working properly,random,negative,80597,medium,premium,403,simple,intermediate,5,1,50,purchase
470,Frank_Nelson_0470,Frank,Nelson,frank.nelson470@test.net,Server_B,637,46,Can you help me reset my password?,quick,positive,21830,medium,returning,600,complex,advanced,2,1,15,technical
471,Alice_Nguyen_0471,Alice,Nguyen,alice.nguyen471@demo.io,Server_B,1077,46,There's a bug in the application,slow,positive,84052,medium,new,105,medium,intermediate,5,1,14,technical
472,Jack_Torres_0472,Jack,Torres,jack.torres472@demo.io,Server_B,1217,18,I'm experiencing problems with login,slow,neutral,17022,low,returning,109,medium,advanced,3,1,5,purchase
473,Jesse_Baker_0473,Jesse,Baker,jesse.baker473@example.org,Server_B,1466,33,My account is not working properly,medium,random,15084,medium,returning,502,medium,beginner,5,3,26,information
474,Peter_Baker_0474,Peter,Baker,peter.baker474@test.net,Server_A,148,9,Can you help me reset my password?,random,random,14085,medium,returning,589,complex,advanced,4,1,40,support
475,Alex_Green_0475,Alex,Green,alex.green475@yahoo.com,Server_C,168,8,I need training on how to use this,random,positive,15695,medium,returning,375,simple,beginner,5,1,51,complaint
476,Morgan_Johnson_0476,Morgan,Johnson,morgan.johnson476@hotmail.com,Server_C,1604,22,There's an error in my order,quick,neutral,7493,medium,premium,242,simple,intermediate,3,3,30,complaint
477,Ivy_Torres_0477,Ivy,Torres,ivy.torres477@demo.io,Server_B,1189,17,I want to cancel my subscription,random,random,62377,medium,returning,32,simple,advanced,5,1,7,information
478,Morgan_Scott_0478,Morgan,Scott,morgan.scott478@yahoo.com,Server_A,538,34,"Hello, I need help with my account",medium,positive,75978,low,new,299,medium,advanced,4,1,46,purchase
479,Henry_Walker_0479,Henry,Walker,henry.walker479@sample.co,Any,753,7,I'm having trouble accessing my data,random,positive,85413,high,premium,158,complex,intermediate,5,2,29,complaint
480,Phoenix_Clark_0480,Phoenix,Clark,phoenix.clark480@gmail.com,Server_C,1357,14,I need assistance with billing,quick,neutral,61662,low,new,342,complex,intermediate,2,1,16,complaint
481,Uma_Perez_0481,Uma,Perez,uma.perez481@hotmail.com,Server_B,1422,40,I'm experiencing problems with login,slow,positive,62562,high,premium,226,complex,intermediate,5,1,27,technical
482,River_Anderson_0482,River,Anderson,river.anderson482@gmail.com,Server_B,785,36,I need help with integration,slow,positive,24798,medium,new,436,complex,beginner,5,3,52,complaint
483,Frank_Adams_0483,Frank,Adams,frank.adams483@sample.co,Any,1231,31,I need help with configuration,medium,negative,30337,medium,returning,350,complex,intermediate,5,3,40,complaint
484,Karen_Martin_0484,Karen,Martin,karen.martin484@hotmail.com,Server_C,487,12,There's a bug in the application,slow,positive,20788,high,returning,551,complex,advanced,2,2,15,technical
485,Blake_Hall_0485,Blake,Hall,blake.hall485@hotmail.com,Server_C,938,40,I want to cancel my subscription,medium,random,21292,high,new,418,simple,beginner,5,3,44,information
486,Unique_Hill_0486,Unique,Hill,unique.hill486@sample.co,Any,1800,46,I need help with integration,slow,random,22231,medium,premium,261,medium,advanced,4,2,14,technical
487,Lane_Hernandez_0487,Lane,Hernandez,lane.hernandez487@demo.io,Any,802,28,I'm having trouble accessing my data,slow,negative,10751,medium,returning,416,simple,intermediate,2,1,49,purchase
488,Zoe_Mitchell_0488,Zoe,Mitchell,zoe.mitchell488@test.net,Server_A,786,6,Can you help me reset my password?,random,neutral,14668,high,premium,571,medium,beginner,2,2,6,technical
489,Sage_Sanchez_0489,Sage,Sanchez,sage.sanchez489@demo.io,Any,1165,30,Can you help me with a technical issue?,slow,positive,17045,high,returning,247,simple,advanced,4,2,20,purchase
490,Henry_Martinez_0490,Henry,Martinez,henry.martinez490@test.net,Server_B,1317,19,I need training on how to use this,slow,neutral,48975,low,returning,535,complex,beginner,5,2,23,complaint
491,Yara_Lee_0491,Yara,Lee,yara.lee491@yahoo.com,Server_B,1440,43,Can you help me reset my password?,medium,random,75620,medium,new,60,complex,advanced,4,1,59,technical
492,Lane_Lopez_0492,Lane,Lopez,lane.lopez492@hotmail.com,Server_B,791,16,I'm having trouble accessing my data,medium,random,33419,high,returning,82,medium,beginner,3,1,53,purchase
493,Ivy_Johnson_0493,Ivy,Johnson,ivy.johnson493@company.com,Server_A,940,12,Could you explain how this feature works?,random,positive,53997,low,returning,138,complex,advanced,4,2,28,purchase
494,Zoe_Davis_0494,Zoe,Davis,zoe.davis494@client.biz,Server_C,733,15,Can you check my account status?,random,negative,58132,high,premium,431,simple,beginner,3,1,27,purchase
495,Phoenix_Moore_0495,Phoenix,Moore,phoenix.moore495@test.net,Any,351,16,I need help with configuration,medium,negative,82285,low,new,155,complex,intermediate,4,2,53,support
496,Wendy_Johnson_0496,Wendy,Johnson,wendy.johnson496@demo.io,Server_B,1652,38,Can you provide more information?,quick,positive,25292,low,new,461,medium,intermediate,2,1,6,purchase
497,Noah_Garcia_0497,Noah,Garcia,noah.garcia497@test.net,Server_A,443,12,I'm experiencing problems with login,slow,random,73033,low,returning,535,simple,intermediate,3,2,10,support
